chain,repo,nctshrt,12,13,14,15,16,23,24,25,26,34,35,36,45,46,56
1,YODA_run2,18,-1099,-2427,1877,-1282,3210,3699,-1244,-168,-3520,-5637,2653,-6983,-340,470,549
1,YODA_run2,18,-514,-2145,2355,1583,583,3091.9999999999995,539,75,-3337,-5521,-541,-1026,-626,-5395,-5452
1,YODA_run2,18,-2394,-4237,1363,2452,2388,3345,920,1084,-5334,-3669,1068,-4171,-5441,-1073,417
1,YODA_run2,18,-245,-2165,469,1582,-900,3355,-1503,953,-2328,-3232.9999999999995,196,-6248,-6851,-316.00000000000006,-970
1,YODA_run2,18,-725,-1995,-240,258,76,2271,-1434,1545,-7823,-8154,767.9999999999999,-2595,-2384,1117,-1068
1,YODA_run2,18,248,-1832,-204.00000000000003,1005,803,629,2087,3432,-4637,-4395,612,-287,-6556,-3413,830
1,YODA_run2,18,-658,-2846,2395,669,-852,2510,844,3071,-7083,-5372,780,-1385.0000000000002,-6633,-4382,2043
1,YODA_run2,18,-1866,-1852,1382,561,3428,1184,2698.9999999999995,2813,-6627,-1986,-165,-5123,-5915,-2787,-723
1,YODA_run2,18,-1808,-4502,2093,790,2093,4232,114,4557,-3763.000000000001,-3775,1585,-3179,-3195,1603.9999999999998,1465
1,YODA_run2,18,-1263,-3138.0000000000005,2191,618,398,1548,1237,3676,-6162,-2478,450,-5165,-2839,-673,-5588
1,YODA_run2,18,-2834,-3533,-451,-71,451,2818,1919,2572.9999999999995,-5321,-6177,-526,-3048,-3977,-928,-2015
1,YODA_run2,18,2179,-3481,617,228,-697,2003,-734.0000000000001,-332,-6375.999999999999,-5796,-1101,-1005,-1985,-1004,6689.000000000001
1,YODA_run2,18,-1104,-2773,373,-701,-2435,2842,-2465,3803.000000000001,434,-5608,2600,-1279.0000000000002,-5605,-2582,851
1,YODA_run2,18,-724.0000000000001,-1244,-18,1405.0000000000002,1971,1865,774,2907,-429,-1671.9999999999998,-1157,-6361,-2611,2737,889.0000000000001
1,YODA_run2,18,-3669,-2344,2120,1800,4062,3080,-1692,-1086,-4399,-5511,-2239,-7772,-714.9999999999999,4647,-274
1,YODA_run2,18,-3002,-3429,1129,2260,-1090,3508,-1231,2414,-8356,-3908,1723,-2636,-7207,1002,-4628
1,YODA_run2,18,-2488,-3057.0000000000005,335,220,2139,2629,-141,2814,-3476,-5197.000000000001,51.00000000000001,-3239,-5244,-5063,2881
1,YODA_run2,18,-738.9999999999999,-3438,1015,371,2278,2112,2101,634,-2770.0000000000005,-1966,1593.9999999999998,-3212.9999999999995,-4466,-750,-631
1,YODA_run2,18,-1238,-1975,-382,-309,1820,2511,-120,381,-5884,-6181,-640,-2251,-2426,1095,-2323
1,YODA_run2,18,-1929,-2494,-1326,1323,3580.9999999999995,1117,320.99999999999994,1075,-5437,-7268,2164,-3318.9999999999995,-5810,-2411,896
1,YODA_run2,18,-1264.0000000000002,-3367,684,570,873,3663,537,2244,-8407,-1990,974,-1715.0000000000002,-3981,-2581,-3316
1,YODA_run2,18,-1288,-3031,821.0000000000001,1047,2548.0000000000005,3734,522,2857,-5760.999999999999,-2838,2294,-5149,-2944,-2967,-3578
1,YODA_run2,18,-1994,-2871,2056,-721,591,3443,1644,565,-2906.0000000000005,-4176,2134,-6659.000000000001,-8597,1591,-256
1,YODA_run2,18,-1209,-2099,2723.9999999999995,2124,1988,772,-1548,2191,-6012.999999999999,-4001,595,-2948,-6747,395,-1951
1,YODA_run2,18,-1998,-2541,1830,-1487,861,486,-1584.0000000000002,2970.9999999999995,-4838,-3827.999999999999,1582,-1755,-5169,-5414,-1416
1,YODA_run2,18,-985,-3600.9999999999995,1267,976,3225,2731,-428,2065,-2286,-4041,-16,-7568,-2169,-2555,2983
1,YODA_run2,18,-3017.0000000000005,-2345,1935,2792,2184,2541,-126,915,-4658,-6797,1288,-5613,-4014,1408,383.99999999999994
1,YODA_run2,18,-516,-1742,2834,-381,-1452,2466,1975,2656,-6380,-2152,2819,-3631,-6346.000000000001,-38,-6198
1,YODA_run2,18,-563,-1242,2705,-1545.9999999999998,4666,2733,-3483,66,-5858,-3903,-91,-5179,-7312.999999999999,3420.0000000000005,-3098
1,YODA_run2,18,-1953,-3216,1024,1176,1815,3876,-1225,427,-4331,-8417,203,-670,-3682.000000000001,762,-3328
1,YODA_run2,18,-3518,-1559,-780,2771,3074,1805,2501,320.99999999999994,-6430,-2882,1082,-1301,-7097,-34,2202
1,YODA_run2,18,-162.99999999999997,-2046,-505.00000000000006,1065,2839.9999999999995,2920,-18,2023,-6905,-1305,-828,-1555.9999999999998,643,-4783,-4098
1,YODA_run2,18,-1055,-2004,28.999999999999996,-545,2164,3323,1751,1193,-3412,-5048,2244,-5134,-6603,852,-691
1,YODA_run2,18,-60,-1607,-96,-889.0000000000001,-133,2606,47.99999999999999,2542,-8704,-5395,1644,-5142,-2371,1470,-616
1,YODA_run2,18,-1339,-1719,2457,3459,-1714,2306,-238.00000000000003,954,-5785,-5578,-250,-2108,-2688,-777.9999999999999,-6522
1,YODA_run2,18,11,-3337,448,903,959,2110,-336,-1101,-5340,-3288,-346,-1307,-2293,-6642,-475
1,YODA_run2,18,-541,-991,980,-327,1448.0000000000002,2495,-234,2414,-7745,-4033,1251,-4071,-1319,-1624,1654
1,YODA_run2,18,-2513.0000000000005,-692,1093,1839,976,1287,-1196,1360,2883,-7487,219,-2243,-1845,2990.9999999999995,2945
1,YODA_run2,18,-1131,-2551,-1519,-446,2636,2371,-459.00000000000006,3726.999999999999,-1296,-4668,1995,-5662,-4584,-1638,-381
1,YODA_run2,18,-310,-1443.0000000000002,883,87,2039,1845,-263,74,-3701,-6440,992,-4551,-5853,3118,-5447
1,YODA_run2,18,-2939,-2586,936,-394,589,3185,888,1621,-4858,-7564.999999999999,-497.99999999999994,-2660,-3709,127,-3446
1,YODA_run2,18,33,-3652.000000000001,1030,1096,1514,4117,-1050,957,-4124,-2467,-1225,-27,138,-5957,-1022
1,YODA_run2,18,-467,-3743,874,1258,1274.0000000000002,1145,-748,4817,137,-2749,-909,1759,-6356.000000000001,-2883,1624
1,YODA_run2,18,-1529,-1752,2193,3081,546,3906,1655,2159,-374,-5248,1823,-3994,-5686,1884,2471
1,YODA_run2,18,1110,-2202,1167,296,2466,2015,1597,769,-6647.999999999999,-2864.9999999999995,-2335,-3073,-6069,-1929,-1744
1,YODA_run2,18,-1547,-3527,1132,1399,2361,3844,1787.9999999999998,-949,-3282,-3171,369,-5264,-1931,-4470,-3652.000000000001
1,YODA_run2,18,-2203,-1361,-2375,1160,3595,4152,330,-617,-9380,-3348,-585,-5042,-7979.000000000001,-448,-161
1,YODA_run2,18,-525,-160,-286,-197,915,726,451.99999999999994,471.00000000000006,-8574,-8336,1763.0000000000002,-2293,-2236,-1153,-1595
1,YODA_run2,18,-2070,-2444,1548,1776,-963,2101,1759,-1834,-5877,-3030,2160,-4072,71,-4573,-5451
1,YODA_run2,18,-1397,-1733,-214.99999999999997,2251,2513.0000000000005,3170,-168,877,-2445,-5941.999999999999,-1095,-3071.9999999999995,-6107,100,-1157
1,YODA_run2,18,-1873,-2890,2827,-3653,2667,2144,-1419,1658,-7591,-7233.000000000001,3212,-7231,-7410,5029,-4349
1,YODA_run2,18,-594,-1660,898,680.9999999999999,621,3326,748,485,-3958.999999999999,-5410,2315,-4780,-1156,-1721,-5250
1,YODA_run2,18,-1769,-2934,2728,-764,2844.9999999999995,4250,66,1891,-3978,-1142,2078,-5947,-5818,1840,-6921.000000000001
1,YODA_run2,18,-1799,-2697,2077,1028,1271,2572.9999999999995,-2327,3551.0000000000005,-4450,-4115,763.0000000000001,-7272,-7792,3116,-3474.9999999999995
1,YODA_run2,18,-1791,-2681,2870,-193,3519,3192.9999999999995,82,4084,-2822,-7637,2465,-4068,-4882,1418,4042
1,YODA_run2,18,-1991,-3744,741,1283.9999999999998,-2619,1400.0000000000002,2761,-1277,-1792,-3830,-940,-1324,-7746,1624,580
1,YODA_run2,18,-2043,-2980.9999999999995,1051,1540.9999999999998,-1359,2316,1702,849,-2873,-3646,256,-366,-2260,199,-7742
1,YODA_run2,18,-2952,-1897,233,-434,3640,2441,3461,2252,-1359,-3317,-171,-4933,-2611,-197,-3967
1,YODA_run2,18,-2516,-4526,1454,2683,3186,5220,-725,-400,-3768.000000000001,-4633,-270,-5402,-5542,-292,-3189
1,YODA_run2,18,-2025,-1787.9999999999998,754,1394,4813,1689,1,3090,-4073,-3555,793,-4381,-1955,-3055,2532
1,YODA_run2,18,-551,-4690,1855,1916,1618.9999999999998,2354,340,3696,-5847,-5782.000000000001,1271,-511,-5538.999999999999,-3114,284
1,YODA_run2,18,-995,-983,2085,1178,1736,3150,686,-792.0000000000001,-6931.000000000001,-5994,311,-720,-4049,121,-120
1,YODA_run2,18,-1064,-2080,1144,1559,4677,3075,-412,3370,-4434,-4427,1809,-4172,-5622,-1775,-2034
1,YODA_run2,18,-45,-1202,442.00000000000006,381,-1283,3757,-2342,1076,-6780.000000000001,-7880,698,-3953,-537,687,-6452
1,YODA_run2,18,-330,-2839,-319,1154,690.0000000000001,3528,1396,3398,478,-3101,-1659,-1378,1058,-1708,3510
1,YODA_run2,18,-898,-208.99999999999997,-461,-1931,199,3947,1182,927,-7131,-4736,1003,-4562,-5616,-112,-267
1,YODA_run2,18,-763.0000000000001,-1718,2205,2536,1976,3276,967,1124,-5875,-1498,4158,-6058,-1863,-3749,-4451
1,YODA_run2,18,-2194,-2010,-695.0000000000001,47,-0,3187,1892,763.0000000000001,1319,-3121,-1095,-2748,-3844,3080,-2582
1,YODA_run2,18,796.9999999999999,-1936,672,581,1005,3807,-628,2192,-3080,-6211,-1422,-1419.9999999999998,-427,-1404,-6551
1,YODA_run2,18,-1355,-2100,530,1281,5390,1090,1785,2847,-7231.999999999999,-5649,-1809,-2737,-4252,573,277
1,YODA_run2,18,-3172,-1514,1920,1789,1929,3272,709.9999999999999,542,-6650,-954,1252,-4241,-3575.9999999999995,1581,-2765.0000000000005
1,YODA_run2,18,-1882,-915,473,-557,1391,4219,-1586,2023,-296,-3328.9999999999995,2426,-1762,-813,-5462,-1652.0000000000002
1,YODA_run2,18,-2935,-2205,2645,2441,1089,3363.9999999999995,1058,835,-4202,-2481,545,-6874,-3627,-3108,2552
1,YODA_run2,18,1194,-2506,1325,1348,3222,3129,-1858,1254.0000000000002,1661,-7230,-1743,661.0000000000001,390,-2887,-5313
1,YODA_run2,18,-590,-2184,-1146,-1125,1146,1867,276,709.9999999999999,-4995,-3422,-1702,-349,-2636,892,-5067
1,YODA_run2,18,-1702,-3258,1865,-2691,-1719,2576,553,2839,-3720,-2530,1194,-1589.0000000000002,-7093,-558,-2071
1,YODA_run2,18,130,-1218,3441,-919,-761,4864,634,1878,-7010.999999999999,-2266,3075,-2495,-383,532,1756
1,YODA_run2,18,-854,-2499,-28.999999999999996,-1098,1931,2315,1441,663,-4440,-3071,816.0000000000001,-2350,-2553.0000000000005,-7067,657
1,YODA_run2,18,5,-3017.0000000000005,241,1840,398,1747,43,1142,-6199,-4710,-74,-7470,-5387,2857,-1236
1,YODA_run2,18,-1028,-1616,1323,2723,1363,3135,2306,1448.0000000000002,-4920,-4693,2102,-5850.999999999999,-5839,-308,1734.9999999999998
1,YODA_run2,18,-1234,-4170,-494,1355,4407,3636,-348,1351,-1909,-3454.9999999999995,683,-3579,-6996,-4737,1578
1,YODA_run2,18,-1200,-2945,-2390,3489,3884.000000000001,3963,2268,-80,-8499,-3805,-353,-4780,-3648,-3119,698
1,YODA_run2,18,-489,-2249,5195.999999999999,1205,2416,2670,15,1285,-7645,-5696,1992,-1453.0000000000002,-3774,-3522,1739
1,YODA_run2,18,-3085,-2990.9999999999995,381,1700.0000000000002,2396,2977,1670,1088,-8406,-4902,832,-2136,-5786,-1097,-3750
1,YODA_run2,18,-1277,-2556,51.00000000000001,2605,1298.9999999999998,1186,-91,2212,-6058,-6420,-700.0000000000001,-869,-2370,-1331,-6760
1,YODA_run2,18,-234,-2331,800,289,512,3728,1162,227.00000000000003,-5954,-2687,1423,-4211,-5339,598,-7190
1,YODA_run2,18,538,-2483,227.00000000000003,1991,3867.999999999999,1593.9999999999998,559,2564,-6245.000000000001,-3651,1531.0000000000002,-1574.0000000000002,-3867.999999999999,-4708,280
1,YODA_run2,18,-245,-2274,2093,3062.0000000000005,1354,2553.0000000000005,-767.9999999999999,2876,-3011,-5456,-313,-3226,-5461,-1088,1839
1,YODA_run2,18,-1177,-1766,-375,1696,904,2157,2693.9999999999995,3502,-1464,-7526.000000000001,631,-1833,-2493,2165,-7036
1,YODA_run2,18,-382,-2274,296,959,449,675.9999999999999,580,2334,-3870,-4000,847,-1030,-8046,-4334,4881
1,YODA_run2,18,-472,167,638,3326,-1810,3333,804,683,-2859.9999999999995,-4093,96,-5048,1046,-4819,-4620
1,YODA_run2,18,-167,-1995,2017,2736,-1064,2036,-174,2793,488.00000000000006,-4132,-0,-5064,-6431,1923,-2923
1,YODA_run2,18,-805,-1250,960,-178,1013,2032,-1409,543,-4314,-5256,1471,-5777,-4345,1834,-5881
1,YODA_run2,18,142,-2577.9999999999995,2139,3428,3962,345.00000000000006,422,1105,-1808,-5165,-245,-8096,-2756,568,3715
1,YODA_run2,18,-1191,-2562,2277,-1203,2621,2401,-547,449,-4043,-2125,1623,-3672.000000000001,-4331,1754,-137
1,YODA_run2,18,-1098,-2979,918,2899,2587,2683,1615,645,-5295,-5113,-1446,-5764,963,1467,-5452
1,YODA_run2,18,-1291,-1795,283,1385.0000000000002,2794,3919.000000000001,1243,1913,-8229,-3842,3459,-3106,-3666,-1155,599
1,YODA_run2,18,-859,-2558.0000000000005,453,3560,-1232,2928,-2526,3129,-4533,-2007,-1457,-4868,-7524,3541.0000000000005,-1477.9999999999998
1,YODA_run2,18,-2067,-3827,618,495,3437,1975,-508,101,-6665,-3294.0000000000005,238.00000000000003,-5692,-4049,1873,-2194
1,YODA_run2,18,-2256,-1757,-185.99999999999997,1226,-1795,1082,-485,2424,-2761,-5961,2167,-3149,-5377.999999999999,-1509,-3389
1,YODA_run2,18,-883,-2554,1187,3257,2997,2232,-721,3123,-4594,-5401,2522,-5729,-1926,5363,-3000
1,YODA_run2,18,-339,-2339,1384,1704,1053,1940,1024,2609,-8798,-2507,201,-2072,-4155,-4392,545
1,YODA_run2,18,-2784,-1380.0000000000002,442.00000000000006,-1472,1969,2609,990,3729,-6351,-2126,1314,-4223,-2505,-2054,597
1,YODA_run2,18,-1006,-3256,2060,-1558,749,1794,821.0000000000001,2404,-1700.0000000000002,-6935,3879,-1625,-2258,1558,-4011
1,YODA_run2,18,223,-1833,1310,732,1617,2819.9999999999995,1372,598,-3308,-3672.000000000001,-790,-1563,-6094.000000000001,16,-1027
1,YODA_run2,18,-1070,-2177,2474,829,2022,1820,1911,214,-5664,-6613,1176,1663,-2435,102,-5881
1,YODA_run2,18,-1404,-2458,1588,2863,3447,2695,-1468.0000000000002,224,-108,-2540,-628,-8300,-4333,1503,2620
1,YODA_run2,18,669,-3075,2116,-553,1729,2536,2785.0000000000005,3081.9999999999995,-771,-3556.0000000000005,2783,444,-6807,656,-3788.000000000001
1,YODA_run2,18,-439,-2666,348,-1537,1997,1186,297,2127,-1205,-4782,461,-2905,-3778.000000000001,2451,-8924
1,YODA_run2,18,-1848,-4359,-670,-1155,379.00000000000006,2297,1278,-1759,-2402,-975,-302,-552,-5042,-294,-2794
1,YODA_run2,18,-1237,-2447,151,2686,3318.9999999999995,2039,853,2297,-349,-4015.000000000001,3807,-5335,-3478,-1603,-5094.999999999999
1,YODA_run2,18,182,-1787.9999999999998,3807,-994,628,2892,-119,965,-4195,-3375,664,-2647,-621,-5958,-921
1,YODA_run2,18,-1042,-2389,1167,442.00000000000006,1850,4201,231.99999999999997,1712,-4785,-2698.9999999999995,-444,-5927,-2749,-4700,4579
1,YODA_run2,18,-1583,-2643,451,3113,2935,1407,-269,2487,-5066.000000000001,-3805,-1031,191.99999999999997,-5453,159,1955
1,YODA_run2,18,-1485,-1402,2123,550,4680,2777,743,-419,-6602,-4350,1453.0000000000002,-4940,-4708,3557,-5214
