chain,nctshrt,12,13,14,15,16,23,24,25,26,34,35,36,45,46,56
1,22,859,2140,1571,1632.0000000000002,3877,4777,-1659,2690,-11,-1954,-2544,-148,-2084,-593,4199
1,19,-518,-2271,-1249,2910,2408,5590.000000000001,4016,2644.0000000000005,-3138.0000000000005,-1209,-348,-7205,2900,3674,5304
1,20,-570,736,3598,1700.0000000000002,-354,3831,1244,2926.0000000000005,2472,-1927,4355,2011,3615.9999999999995,3760,2980
1,21,966.9999999999999,1266,2697,2605,257,1391,2029,3098,-806.9999999999999,-3091.9999999999995,1166,-657,2566,1629,4938
1,22,-1088,1666,-653,1025,644,5279,3274.0000000000005,5888,-3177,-1976.9999999999998,3867.9999999999995,1521.0000000000002,1021,-2468,3881
1,19,754,-2204,61.00000000000001,5350,2137,2340,4666,1911,-5437,-4010.0000000000005,1091,-619,995.9999999999999,1081,4402
1,20,-114,345.00000000000006,3376,2822,1503,3730,-168,3594,-244.00000000000003,-3252,2856,2136,2863,1393,3597
1,21,-208.99999999999997,83,1738,3194,971.0000000000001,523,3467,4449,590,-8292,51.00000000000001,-1963,3214,-337,1592
1,22,-2494,-71,231.99999999999997,-119.00000000000001,-628,3892,-1772,3836,-99.00000000000001,-1858,1423,679,-1159,1166,3069
1,19,1791,-2471,893,976.0000000000001,2690,4231,200,4051,-2000,-2195,-595,-4701,1715.0000000000002,2901.0000000000005,4755
1,20,86,-597,5580.000000000001,1925,555,2897,1508,-772.9999999999999,588,-2685,3809,-2123,4223,1555,903
1,21,189,408.00000000000006,2096,2622,1208,2305,4706,5426,3039,-4442,1246,-351,4098,324,3147
1,22,-1553,659,1719,258,2388,5180,-1319,5417,-4338,-127,2900,363,634,-335,3620
1,19,604,-2562.9999999999995,-1167,3544,202,4706,3240,2555,-3038,1603,348,-1702,985.9999999999999,-2320,-2523.0000000000005
1,20,1587,-655,4804,2369,2064,3353,1103,3448,2631,-5050,2804,52,3958,-285,880
1,21,35,1454,1280,1280,1277,2356,2493,3841,-1379,-3946,1251,799,2149,-1285,3545
1,22,-2374,1535.9999999999998,-800,-622,-2432,4586,-4386,3019,-4389,-4134,757,1016,-1087,-2235,2134
1,19,2116,-1738,1912,2144,3215,2020.0000000000002,3171,4360,-4599,-3711.9999999999995,-1255,-6084.000000000001,-2394,2796,35
1,20,1184,725,3625,4003,4089,3494,-109,838,3014,-3548,1876,3341,5197.000000000001,2214,858
1,21,175.00000000000003,-618,1893,2754,-445,2914,1358,3099,514,-6687,-252,-2448,3246,1356,6683
1,22,-213,114,88,-395,193,4289,-1223,4038,-3290,-5084.999999999999,51.00000000000001,2301,-1035,-1729.9999999999998,277
1,19,906,-2072,-1399,4490,869.9999999999999,3288,4427,1827,-4207,-5143,-675.9999999999999,-7702,1001,3750,2777
1,20,1605,-156,4311,1137,3917,3569,-339,1986,283,-4262,423,2460,3608,4794,1636
1,21,756,1214,3393,1131,3051,2736,5041,3372,63,-2388,1037,-2299,3234,1047,2559
1,22,-1204,325.99999999999994,1628,-236,573,5239,145,4084.9999999999995,-5574,-4202,1728,-2837,376,2958,4011
1,19,932,1147,680.9999999999999,4105,7259,3428,4828,1316,-1121,-4020.0000000000005,-1719,-4001,1371,2857,7654
1,20,-4,-874,4627,1112,1476,1265,-2133,-1027,803,-1118,1760,-2597.9999999999995,3025,3924.0000000000005,707
1,21,1210,2042,2491,3646,1873,1511.0000000000002,3362,2451,2722,-5698,1366,-1899.0000000000002,460,-7,5790.999999999999
1,22,-1117,3044,3261,171,179,3469,3307,3620,-2884,-1991.9999999999998,3599,-2965.9999999999995,391,2034,-1460
1,19,3096.9999999999995,-896,1550.9999999999998,5869,2254,2903,3996,5353,-2720,2139,2182,-3155,-294,3543,2183
1,20,266,1918.9999999999998,3916,1134,1416,2179,1626,2937,263,-3422,3214,1265,4064,3410.0000000000005,1500
1,21,474,-559,2513.0000000000005,1278,1254.0000000000002,1068,1344,5094,1702,-4914,1219,2139,1026,180,4426
1,22,-289,578,-1145,-1177,1409,5595,-1696,1820,-3605.9999999999995,-3871,-1605,-2108,-126,-2970.9999999999995,587
1,19,1854,-348,1217,5631,2532,3085,3539,3405.0000000000005,972,-7250,335,-3294.0000000000005,987,2331,4723
1,20,-11,1112,3522,3971,1831.0000000000002,3212,2286,-219,949,-1927,3373,3125,4151,4903,4144
1,21,-398,375,1639,168.99999999999997,2304,2651,1852,3421,1042,-4452,1535.9999999999998,-956,2707,1606,2070
1,22,-429,2790.0000000000005,1764,-666.0000000000001,1225,4106,900,2061,-6889,-4342,-488.00000000000006,577,1552,-1539,2806
1,19,2120,51.00000000000001,1650,3594,672,5601,3745,583,-1660,-1342.0000000000002,-572,-7713,-100,1691,5617
1,20,267,421,3799,3953.9999999999995,2944,309,3716.9999999999995,2210,767.9999999999999,-7042.000000000001,306,1512,4744,1238,3976
1,21,1203,1579.0000000000002,1206,2489,3144,3040,3778.0000000000005,4130,833,-6323,605,2478,4160,1462,3002
1,22,370,1342.0000000000002,2764,1873,132,5284,138,4393,-5754,-5985,1397,28.999999999999996,1288.9999999999998,-2079,1755
1,19,873,-3876,138,699,-864,4945,708,6203.999999999999,-2083,-4611,1411,-5294,-1539,5420,2081
1,20,-239,171,4253,2376,837,651.9999999999999,337.99999999999994,1711,1456,-5052,3115,2153,4141,2387,4268
1,21,112.99999999999999,342,2071,4401,-127,387,3900,3376,2338,-4020.0000000000005,1217,-1266,3432,-1922,1858
1,22,54,403,976.0000000000001,-1290,-2444,4738,3154,3744,-4128,-4351,2155,-91,3852.9999999999995,-4563,-938
1,19,726,-1155,92,2959,2708,3304.0000000000005,2408,2500,-4791,-7574.999999999999,2228,-3731,319,902,5012
1,20,1074,2728,3523,1939,1451,2983,1341,2071,3036,-6541,1648,-185,1470,3905,1077
1,21,414,2262,2138,3938.9999999999995,55,1002,3068,2283,1952.0000000000002,-1259.0000000000002,2474,-2440,1334,-1195,1625
1,22,671.0000000000001,2132,-208.99999999999997,-11,-1268,4537,2594,6370,-1771,-1176,2636,1804,1400.0000000000002,732,3653
1,19,196,-5.999999999999999,-505.00000000000006,2436,3006,5001,477,5147.000000000001,-2887,-7940,3807,-3071.9999999999995,-2196,1966,1343
1,20,-162.99999999999997,-1724,5613,487,130,4629,455,774,-181.00000000000003,-6260,1327.0000000000002,-1916,3484.9999999999995,2874,4013
1,21,1405.0000000000002,1206,2569,3451,2801,2116,2550,4154,2225,-5407.999999999999,1166,-1171,2967,1360,3846
1,22,-1917,-137,1613.9999999999998,-66,995,7004,-3457,4208,-1885,-2033,3383,-2116,-2340,-304,3452
1,19,-1346.9999999999998,-2492,1268,3855,3747,4264,821.0000000000001,5540.000000000001,-3322,-5007,-801.9999999999999,-2175,-604,2821,2441
1,20,1427,185,4479,2007,2287,1412,421,2060,104,-5625,4028,1591,3008,450,1542
1,21,1376,439,2909,4254,2239,1628,2468,5958,1962.0000000000002,-4024,2896.0000000000005,704,4748,1144,5014.999999999999
1,22,954,929,4264,1636,1928,3432,2341,4265,-3817,-749,649,3641,-492,-3386,-307
1,19,1642.0000000000002,-1747,2235,4759,4307,3654,5391,2715,-1455,-3456,-801.9999999999999,-4775,2150,4714,1419
1,20,1051,66,1961,-94,1099,3279.0000000000005,1744,2293,3245,-3007.0000000000005,2370,4001,5022,3812,1810
1,21,-1194,1627,2053,1794,-22,3428,1438,3978.9999999999995,305,1570,3686,-890,2949,2615,4261
1,22,592,408.00000000000006,3002,1840,-913.0000000000001,2752,3147,5118,-4929,-5233,34,-2060,368,-2473,290
1,19,434,-2157,-421,2832,1283.9999999999998,3537,297,2949,-1868,-6875,262,-3926,-341,3938.9999999999995,6850.000000000001
1,20,-425.00000000000006,-2272,4334,2871,2595,2738,-1442,2233,2813,-3890,1853,3407,3063,244.00000000000003,6987
1,21,-937,-238.00000000000003,1471,2456,2189,1947.0000000000002,637.0000000000001,3799,-477,-7230,952.0000000000001,-750,2688,-62,3941
1,22,-1025,1310,3212.9999999999995,2923,-395,4974,864.9999999999999,2344,-4629,-4780,1105,-772.9999999999999,4432,-4823,1621
1,19,1552,-2222,694,2084,2403,3111.9999999999995,2338,3167,2605,-5893.000000000001,2387,-2657,-1739,5386,3749
1,20,50,-1345,4793,1246,2170,3617,-427,1286,-2487,-4286,4064,415,2007,1782,624
1,21,-475,352,1363,3222.9999999999995,-1424,2715,2543.0000000000005,3842,1355,-679,1838,-561,2525,540,4148
1,22,-816.0000000000001,981.0000000000001,3706,-1366.9999999999998,479,5417,1170,5170,-5653,-2150,971.0000000000001,615,-4710,-6432,297
1,19,2666,-1013,-777,5369,4497,3394,3151,3374,-1681.9999999999998,-6425,2388,-3570.9999999999995,-1412,-354,6070
1,20,795,-834,5981,1956,3071,1637.0000000000002,79.00000000000001,1370,4138,-6279,1681.9999999999998,732,4257,2687,3131
1,21,940,-57,2431,2022,1074,1223,3991,4699,-3507,-4451,1954,-2617,3350,-340,2629
1,22,522,601,3054,1419.9999999999998,683,5487,-842,5497,-6059,-1427,1412,-5080,-1070,-445,-198.00000000000003
1,19,893.9999999999999,-2437,-1600,3351,-1638,5283,2446,2886.0000000000005,-1652.0000000000002,3597,-2413,-1390.0000000000002,-155,4264,938
1,20,524,-585,4411,1587,3936,1561,229,3404,772.9999999999999,-1271,651,3375,4242,2116,489
1,21,477,2026,1727,2241,2275,2772,463.99999999999994,5122,-820,-4131,1349,-2909,3068,-201,2425
1,22,-1520,1097,2405,1880,1628,3716.9999999999995,67,6669.000000000001,-5522,-4308,3275,2198,1498,-5880,-3681
1,19,-1065,-2894,2086,4084,5521,3337,2675,997,-697,-4297,-446,-3365,-1922,5051,1574.0000000000002
1,20,732,783,3311,1058,3260,3531.0000000000005,-1223,1016,1094,-381,-15,-1264.0000000000002,2286,1724.9999999999998,2672
1,21,2261,-38,2088,3054,3481,449,4257,4273,2712,-6545,-931,1849,2878,343,2744
1,22,934,2106,3133.0000000000005,407,350.00000000000006,3357,3572,4853,-7502,-4524,-412,474,3546.0000000000005,-3613,-3421
1,19,1006,271,234,4470,-630,2786,3284.0000000000005,3773.0000000000005,-153,-3850,-1828,-1232,2645,2784,5223
1,20,650,120,4909,1095,-1787.9999999999998,450,-303,1928.9999999999998,1566,-3812,3791,-968,4426,5151,2891.0000000000005
1,21,680,453,1267,2484,1996,2113,3210,4749,1343,-4742,-1528,-1082,1830,1451,4601
1,22,373,689,2900,1303.9999999999998,469,3033,4318,5173,-3595,-1329,559,-2194,5321,-95,1087
1,19,-333.00000000000006,-1558,-550,3810,1623,4639,6316.000000000001,1128,1925,-825,-1636,1527,-2154,1885,5201
1,20,214,674,4403,1434,-2409,2585,1274.0000000000002,70,1704,-3089,2232,-1768.0000000000002,2427,897,-308
1,21,679,732,357,3904.0000000000005,2659.0000000000005,522,3522,3301,2572,-2407,812,-3168.0000000000005,2759,1257,2173
1,22,-28.999999999999996,-1027,711,-1602,4172,5212,-1107,3897,-2334,-714,1705.0000000000002,-2510,-158.00000000000003,941,1250
1,19,711,-2831,-2360,2376,217,5804,1598,2915,-2672,-4163,273,-669,2037,2607,2913
1,20,1836.0000000000002,1155,4904,3273,1076,2058,3253,-476.00000000000006,788,-981.0000000000001,3002,218,4712,2655,2448
1,21,509,936,592,3780,794,1444,61.00000000000001,3410.0000000000005,-482,-5101,472,-272,4922,1971.9999999999998,6035
1,22,67,-1955,2644.0000000000005,578,-550,3197.9999999999995,-1103,2595,-6855,-6412,-315,-448,-2216,-968,4320
1,19,-439,585,86,2066,5770.999999999999,4902,4298,1056,202,-4963,1391,-2638,-806,1322.0000000000002,2411
1,20,1549,-1163,2695,1607,2297,2458,2028,2373,3139,-4186,2728.9999999999995,3296,3685,4528,2036
1,21,-13,952.0000000000001,1758.0000000000002,3605,1199,3484,3423,4112,4026,-5896,1780,-2842,2710,3222.9999999999995,1183
1,22,-1755,1151,2368,1820,3617,4456,164,2886.0000000000005,-1384,-5514,1429,1487.9999999999998,1766,-663,1569.0000000000002
1,19,-228,-1030,308,4603,4339,6166,3318,3406,-50,-4144,1137,-3988.9999999999995,2527,2391,3346
1,20,943,2912,3282,2768,1329,3483,806.9999999999999,2767,2898,-3779,3767,310,1626,2759,-1065
1,21,551,564,2765.0000000000005,2316,1746,767.9999999999999,3270,3814,-468,-4661,1872,1941,4515,3257,3341
1,22,-1769,837,1092,-307,-49,5731.000000000001,285,4383,-1694,-463.99999999999994,1990,1718,2893,2159,5310
1,19,396.00000000000006,-2315,2337,3175,411,4674,1366.9999999999998,1983,-2277,-6826,-1300,1440,801.9999999999999,-2864.9999999999995,3830
1,20,-669,-869.9999999999999,4312,2715,2340,1178,1472.9999999999998,-502,2398,-2706,4130,1135,4153,3650,2266
1,21,530,549,1925,1869,709.9999999999999,1711,2012,5161,4459,-3880,1949,-2218,2344,-2395,3920
1,22,893,2073,1836.0000000000002,2104,557,5727,1293.9999999999998,5123,-288,-835.9999999999999,2196,-1733,2226,-3905,3710
1,19,1535,-1958,-2752,4592,4478,4156,1390.0000000000002,5911,800,-2248,1337.0000000000002,-5945,-1981,3154,4904
1,20,890,1424.9999999999998,3540,2886.0000000000005,369,2836,-1138,1178,1476,-6219,1477,-70,3677.0000000000005,3111.9999999999995,1771
1,21,370,-235,1076,1238,675,1605,2833,3958.9999999999995,-440,-5090,1341,2094,2308,-1676.9999999999998,3609
1,22,-2331,2097,2680,-597,-271,2108,497,4234,-1442,1291,637.0000000000001,-86,3130,-3946,-3113
1,19,-1262,-875,-697,2489,3260,5421,3516.0000000000005,3884.0000000000005,-4590,-1809,4004,-5824,-2385,3536.0000000000005,36
1,20,231.99999999999997,-50,3832.9999999999995,3206,2723.9999999999995,1717,-666.0000000000001,2616,-200,-3953,2600,1766,3719,3482,3003
1,21,1110,182,2328,1885,806.9999999999999,3706,3142,5541,1658,-5512,4148,233,713,-1569.0000000000002,3509
1,22,-1703,-386,-823,862,713,5766,-1046,2930,2921.0000000000005,-3691,-1005.0000000000001,563,-16,-6157,2592.9999999999995
1,19,443,-3849,1181,4929,6156,4276,1591,2702,-2787,-691,-1278,-7645,3479,3079,1643
1,20,552,571,4045.0000000000005,2542,-208.99999999999997,1991,67,-269,-1612,466,3204,2610,6354,2245,1571
1,21,145,2073,2009,28.999999999999996,1689,828,4984,4749,1999,-6393,-582,410,3999,-170,5014.999999999999
1,22,658,840,-57,170,2073,4617,-152,5477,-1641,-6969.999999999999,1419,-1245,960,-592,3441
1,19,-57.99999999999999,-3501,1563,4395,7583,4036,821.0000000000001,2615,-4258,-5252,319,-3323.9999999999995,2797,-770,3923
1,20,1181,325.99999999999994,3474,2722,-2054,1445,1207,2725,-2407,-2165,2355,932.9999999999999,2970.9999999999995,-1472,-411
1,21,1313,966,2712,3904.0000000000005,3503,1979,2769,3894.0000000000005,751,-7729,-278,920,5207.000000000001,1432,3145
1,22,540,753.0000000000001,974,-1561,1144,6155.000000000001,1349,3765,-2336,-3257,3071,672,-495,803,-3987
1,19,984,-2169,-150,4030.0000000000005,4170,6949.999999999999,2488,2798,-799,-955,3358.9999999999995,-3961,-3572,-609,1405.0000000000002
1,20,767.9999999999999,-400,3343.9999999999995,2173,1275,3462,185,3633,2579,-7358,1334,2794,2291,1850,4364
1,21,477,1908,2628,2103,1002,2174,2292,2801,-1389,-6261,1806,-796.9999999999999,1950,-1073,3474
1,22,1587,1917,2403,-580,87,4348,5083,5291,-5795,-2628,1703,-4274,1981,-1456,210
1,19,1118,-1447,75,4960,3222.9999999999995,4251,2676,3633,-1665,-6314,1754,-1452,1900,1066,6263
1,20,2212,1867,3192,4039,2643,3555,-1199,2912,978,-5883,2549,-851,2007,3276,1373
1,21,1066,43,3483,1576,-399,2678,3998,3640,2381,-2750,2019,-1697,2863,-696,3769
1,22,-1351.9999999999998,-1750,796.9999999999999,699,2833,5770,1706,4460,-7188,-3225,3938.9999999999995,-92,-1071,-4781,322
1,19,747,848,1670,1784,2334,362.00000000000006,3645,3302,-6052.999999999999,-5918,-89,-5581,1351,3054,903.9999999999999
1,20,-1079,-104,3230,1618.9999999999998,337,2021,880,1688,3002,-5475,1325,3716.9999999999995,6474,2547,3775
1,21,320.99999999999994,-300,1521.0000000000002,2414,187,485,3342,3827,1704,-7922,1209,353,1930,895,1516.0000000000002
1,22,-1949,1400.0000000000002,-504,-906,142,2955,-248,2238,1215,-525,1058,1324,501,-3754,71
1,19,-437,-2501,855.0000000000001,5094,573,2954,2648,4682,188,1315,1219,-3710,1593.9999999999998,6157,544
1,20,-966.9999999999999,649,4245,495,2016,1767,-3135,303,2978,-7616.000000000001,2082,457,1944,2200,3687.0000000000005
1,21,14,246,2065,1629,2104,937,2185,3761,2319,-4283,2934,-995,3038,-2248,3065
1,22,-268,1141,279,952.0000000000001,67,3968,1860,3439,-4240,-5356.999999999999,2818,3265,2044.9999999999998,-7411,-594
1,19,-526,-1579.0000000000002,600,5832.000000000001,4320,4910,3269.0000000000005,3967,-292,-2760.0000000000005,-1523,-4387,1183,-1724,5425
1,20,1553,602,3968,3282,1844,3562,704,1429,1011,-2157,2929,2196,7133,-762,4620
1,21,68,1117,1188,2464,3220,1540.9999999999998,4437,4366,934,-1046,3313.9999999999995,-548,4365,214,4498
1,22,446,702,436,1836.0000000000002,-99.00000000000001,3934.0000000000005,-869.9999999999999,3864,546,-5951,1179,1882,648,1607,4352
1,19,3029,-3698,3448,1432,2176,2386,-39,2079,-2378,-5535,162.99999999999997,-5108,-1214,5929,3615.9999999999995
1,20,-1032,2481,3594,921,3864,3420.0000000000005,-1653,1641,289,-3592,3276,4168,4618,1766,4392
1,21,846,1722,1312,2219,-312,540,2039,3857.9999999999995,509.99999999999994,-7341,583,-460,2560,-1680,3168.0000000000005
1,22,1219,2567.9999999999995,483,1243,1215,4281,-4140,3236,-3361,-3523,2338,-1658,-3444,5764,-2516
1,19,-1107,-2145,479,5093,3701.9999999999995,3176,4154,1869,-3205,-4072,503,-742,4668,-1140,2695
1,20,735,-244.00000000000003,2370,1907,-1189,530,2577.9999999999995,2790.0000000000005,1127,-2878,2067,-1836.0000000000002,3006,2584,4195
1,21,268,1724.9999999999998,288,2791,1831.0000000000002,2087,3451,3879,-685,-5097,-497.99999999999994,-1685,3186,-469,2963
1,22,-579,-247,2517,-383,1157,5721.000000000001,208.99999999999997,4069,-3093,-1301,743,-3559,1056,-6889,1426
1,19,-371.99999999999994,-534,-433,4963,4704,3685,5014,4287,-5981,-4550,-286,-2818,3227,-303,2390
1,20,392,706,3704,146,706,337.99999999999994,-1252,1283,883,-5776,246,1379,3792,274,2179
1,21,90,1664,2410,3020,2427,-483,3886,1966,2302,-4860,1160,-1202,2361,2205,3454.9999999999995
1,22,-490,250,611,97,3895,6301,1723,4894,-4229,-2048,5233,951,-1476,-5086.000000000001,1198
1,19,3106,-1475,44,2114,2669.0000000000005,4498,3846,1837,-75,-111,208,1776,1097,375,6094.000000000001
1,20,-844,-539,3030,2249,2597.9999999999995,2178,-272,3015,2632,-5528,3205,-1118,5161,6808,6774
1,21,-191,663,1627,1185,1737,2417,2537,2380,1960,-6276.000000000001,-118,-1760,4154,3338.9999999999995,3407
1,22,-427,-787.0000000000001,440,1969,-1161,5392,-1688,2597,-1046,-1419,1485,1432,4172,-5669.999999999999,1085
1,19,205,-1502,1278,3559,3386,700.0000000000001,1732,2891.0000000000005,-156,-2942,-1090,-3356,2295,5333,7055
1,20,-561,-502,2571,237,2209,3413,224,635,-77,-3046,5550.000000000001,-3459,5185,3854,1377
1,21,146,-16,4442,3859,3131,828,2255,4619,2084,-6553,1697,-1151,2670,90,910
1,22,-134,2293,2334,-698,-903.9999999999999,3416,-650,4369,-4890,-7085,1518,-1948,-1175,2103,2445
1,19,-1096,-1441,201,4368,532,5499.000000000001,4279,1728,-1617,-1268,380,-4981,636,-890,152
1,20,-910,354,3234,2844,1174,2416,-1765,735,1761,-3756,3720,955,4209,1792.9999999999998,3664
1,21,-782,908.0000000000001,2136,2412,594,1402,2809,3118,528,-6944,915,-428,1377,1030,4049
1,22,177,2107,3189,-1401,1642.0000000000002,5205.999999999999,-1785,5088,-3615.9999999999995,-3550,2808,2344,-636,-806.9999999999999,3352
1,19,2112,-1064,2094,3928,760,4165,-466,5753,-2029,-8685,2878,1066,1865,990,4467
1,20,1328,506,6136,610,51.00000000000001,3683,2648,2194,1967.0000000000002,-5532,2203,3673,2029,-143,3142
1,21,-801,876,1263,1224,1800,1553,4208,3186,-213,-6245.000000000001,314,-1848,1449,-269,3197
1,22,-1142,486,3197,636,3094,6120,2859,5703,-4578,-696,383.99999999999994,1055,966,-6671,-198.00000000000003
1,19,-108,-2539,-3232.9999999999995,4849,3548,6627.999999999999,2076,2934,4058,-3173.0000000000005,767,-898,-2997,927,3708
1,20,134,1456,4745,1528,1228,-159,1913,-271,135,-2627,4529,-1593.9999999999998,2839,607,3378
1,21,1671.9999999999998,758.0000000000001,663,3375,1976,1142,3161,5173,-299,-3913,142,-3242,3025,-2352,2187
1,22,-185,524,261,1055,1680,6099,709,4788,-2895,2929,1733,-677,3516.0000000000005,-475,2329
1,19,2183,-1391,-2172,3971,771,3708,1996,3847.9999999999995,-2144,-4712,-935,-6946,2945,2957,5102
1,20,187,-446,3698,521,597,3781,613,78,5429.000000000001,-456,3832,2082,4210,-3832.9999999999995,-442.00000000000006
1,21,-609,1429,368,3421,1529,2457,3331,4159,1228,-2819,1784,-3221,3317,-1302,693
1,22,157,1472,-176,-8,-592,6181,-4261,3719,-1651,-5117,2878,2521,-1583,-198.00000000000003,3973
1,19,1849,-949,1517,4185,4546,5776,1897,4581,104,-4105,3003,-5150,3361,5137,5384
1,20,-52,1356.9999999999998,4646,1407,2096,5074,1519,1554,4104,-1481,1040,2766,4019,4182,2562.9999999999995
1,21,307,341,2436,3437,1545,3323,2381,4001,1976,-2287,2575,-374,3338.9999999999995,4420,2088
1,22,-1042,2283,2623,930,2609,5860.999999999999,-4120,2093,-3668,-4684,-366,-651.9999999999999,2718.9999999999995,2607,2183
1,19,1288,-2644.0000000000005,2412,1145,2640,4453,1083,3044,-5500,-2679.0000000000005,-4447,-5064,2017,2708,3212
1,20,-729.0000000000001,131,4522,4344,1778.0000000000002,2983,1993,2455,3030,-5381,2373,-1054,5386,2384,4235
1,21,-677,1666.9999999999998,1181,1855,-356,2053,3074,4718,-1064,-4460,1774,-756,1472,-1549,2585
1,22,343,1329,-906,1649,3338.9999999999995,5725,3583,5034.999999999999,2467,-1256,3481,-1039,2235,-4645,1388
1,19,-1561,-1361.9999999999998,1749,4712,-600,4864,-396.00000000000006,3903,-5626,-6490,-1028,-6756,2640,592,-1691
1,20,-1951,1995,3446,1004,522,1448.0000000000002,376,2244,4112,-6260,1413,2029,3489,2635,641
1,21,-225,548,1860.9999999999998,2810.0000000000005,835.9999999999999,1716,2606,2710,880,-6133,1409,-254.99999999999997,-526,-20,4256
1,22,-144,2122,3111.9999999999995,709.9999999999999,743,4824,1119,5213,-168.99999999999997,-3896,2597,-2241,2424,-673,4016
1,19,-1160,-1910,1190,3353.9999999999995,3913,3459,2635,369,2398,-6028,1908,-3096,-4341,-896,5203
1,20,900,367.00000000000006,2957,674,2801,2228,176,1686,1228,-5958,1687,2135,5483,4686,3483
1,21,-563,751,1295,734.0000000000001,756,1424.9999999999998,3425.0000000000005,2554,1087,-6095,2368,-178,3000,837,3628
1,22,-552,1371,984,2551,3960,4651,-1201,4475,-5172,810,3142,2508.0000000000005,-2607.9999999999995,218,3860
1,19,383,-2885,-606,2904,4625,5893.000000000001,3116.9999999999995,2308,-4206,-1742,2785.0000000000005,-1784,1337.0000000000002,-717,3648
1,20,2623,518,3724,2974,167,1243,3111,1659,2391,-6618.000000000001,1250,2839,3519,1985,2395
1,21,997,2216,939,2059,1122,2183,1469,4308,-1165,-2965.9999999999995,3006,-1135,767.9999999999999,3880,2590
1,22,261,886,2042,2612,1455,5334,-603,5104,-7954,-1464,3379,-1606,-2102,-2286,-706
