chain,nctshrt,12,13,14,15,16,23,24,25,26,34,35,36,45,46,56
1,13,388.99999999999994,-428,2980.9999999999995,1014,1544,4092,2178,2919,3645,-4229,1361,-263,5101,2808,3163.0000000000005
1,14,1201,2710,1606,7223.000000000001,-283,1787.9999999999998,2393,1208,-275,3753,-1819,-91,-1199,-7380,1459
1,15,5154,-34,4060.0000000000005,1005.0000000000001,-1554,1963,-959,-3235,-733,6264,-8173,-8520,-5118,-6223.999999999999,4572
1,16,4114,4057,2261,5379,4011,5235,3033,4455,3855,-4182,3000,1470,2824,2665,4229
1,17,1766,7188,4565,2003,-1509,3492,1722,1727,6362,7510,3196,1132,4267,614,-1610
1,18,-1178,-4197,-288,-859,3479.9999999999995,3006,9,3254,-5847,-5456,167,-1004,-2979,1252,-6349
1,13,438,520,1337.0000000000002,2006,1811,3404,1791,5018,227.00000000000003,-4835,2373,-1393,4989,4597,3832.9999999999995
1,14,-1126,1640,-1262,5399.000000000001,172,790,-893.9999999999999,-1652.0000000000002,-1070,1986,-333.00000000000006,-1215,5728,3976,2599
1,15,3317,1285,6578.000000000001,3597,-2200,-1578,1175,-1988,2009,-1173,706,3542,-563,-4522,2546
1,16,3778.0000000000005,3476,2286,4561,3006,6152,1998,5276,4030.0000000000005,-3015,3271,2923,1029,4500,4067
1,17,830,4609,3899.0000000000005,1671,-85,406,-1575,-8100.000000000001,2978,9469,1671.9999999999998,523,2902,-1414.9999999999998,-31
1,18,225.99999999999997,-2048,-523,254.99999999999997,2049,2982,1716,4334,-6972,-6046,2507,-1453.0000000000002,-1547,-4754,-512
1,13,-777,-302,3852,2826,1877,4135,2854.9999999999995,2849,1834,-2742,2004,912,4284,2150,2279
1,14,-777,2763,-220,6414,1213,1031,3248,1658,-141,404,-2576,852,-1679,-1037,-4128
1,15,4592,2531,7432,1501,468,2907,4715,-1302,4767,-2404,-2810.0000000000005,-1110,-151,1747,-331
1,16,4352,4303,2315,4931,4000,5648,2883,4408,3541.0000000000005,-2997,3745,2732,-474,2748,3274.0000000000005
1,17,1696,6062.999999999999,6320,4850,5311,1014,1138,-453,-796.9999999999999,7486,3934.0000000000005,2681,3747,6985,3452
1,18,-1004,-1456,-167,908.0000000000001,4006,2904,3553,829,-2135,-6407.000000000001,-497.99999999999994,-3714,-3886,-91,2794
1,13,193,-165,1276,2790.0000000000005,1072,4254,1246,4613,1487.9999999999998,-4919,3443,-1707,4258,-438,1384
1,14,1251,2044.9999999999998,-22,7247,240,4101,1738,680,-677,3111,-801,84,-2356,-7709,-1482
1,15,3963,4046,5601,1897,-2819.9999999999995,2374,1334,1752,691,614,-4878,-4711,3730,-2574,4081
1,16,3720,3648,2286,5440,5044,6008,1411,4511,3684,-2448,4019,864.9999999999999,1254.0000000000002,3318,4415
1,17,471.00000000000006,4774,1863,525,55,2810.0000000000005,-1695.0000000000002,-2713,2454,6752,3201,3988,1796,3674,5965
1,18,539,-2828,-87,2839,1671.9999999999998,3919.0000000000005,-454.00000000000006,2448,-5070,-7451,-234,-769,1629,-1658,-5728
1,13,-700.0000000000001,-1247,2558.0000000000005,3442,-254.99999999999997,5336.999999999999,1254.0000000000002,4497,1726,-2407,2082,595,5313,2550,2730
1,14,511,3207.9999999999995,2965,5911,998,2279,1675,2441,1564,1059,-208,-156,1500,-1010.0000000000001,2211
1,15,-130,1218,3409,673,3303,1910,4975,-303,-1010.0000000000001,2372,-5577,1886,2410,1923.9999999999998,3031
1,16,3924.0000000000005,3933,2514,4773,4306,4740,3183.0000000000005,4128,4243,-1916,3446,1634,-528,3187,2947
1,17,746,3211,3431,-382,2771,1342.0000000000002,1921,-6213,3983.9999999999995,8048.999999999999,-2222,2393,-99.00000000000001,4340,-453
1,18,-1764,-2358,-122.00000000000001,-98,1739.9999999999998,3554,-1505,2965.9999999999995,-9142,-4516,1605,-2670,-7455.000000000001,-1076,-2295
1,13,306,405,2261,858,567,4790,238.00000000000003,4360,1731,-2108,3619,1379,3776,2358,3306
1,14,-533,2500,2240,7560,-2172,3579,1666,-743,380,4047,-1050,-1125,3851,-1625,1975
1,15,3747,-1283,4284,587,984,5518,717,-2649.0000000000005,3683,921,-2034.9999999999998,4212,-4676,-2933,3783.0000000000005
1,16,4876,4730,1837,4861,4165,5594,2459,4335,4490,-4693,3096.9999999999995,4094,-359,2341,4074
1,17,1938,3870,1154,-2074,628,3645,1970,-3538,4357,8214,-1529,4611,-3615.9999999999995,5145,803
1,18,-626,-1686,-16,110,1591,2265,610,271,-6822,-3711.9999999999995,635,-4472,-5747,2665,-6610
1,13,1477.9999999999998,-279,3045,2445,-489,3379,2824.9999999999995,3231,4006,-3464.9999999999995,2861,3741.9999999999995,4041,2960,3862.9999999999995
1,14,-1183,3232.9999999999995,1810,5425,1477.9999999999998,3256,723,-290,-172,3051,364,2211,-3904.0000000000005,-7110,1452
1,15,3040,3824,5088,-560,2518.0000000000005,3728,3242,-3081,3376,4460,-4293,-2363,3873,1459,1315
1,16,3982,3625,1613,4985,3478,5414,2960,4787,2737,-4146,3567,391,1651,3960,4208
1,17,2548.0000000000005,6529,-216,-1646,-867,3642.0000000000005,4132,-796.9999999999999,830.9999999999999,5783,-428,1758.0000000000002,-89,5532,2246
1,18,-1359,-2215,1006,1728,3494,3565.9999999999995,-2220,2859.9999999999995,-2622,-5800,925,-4750,-976.0000000000001,4043,-487
1,13,-115,-1166,2995,1743,1753,4347,1079,4419,95.99999999999999,-4379,2760.0000000000005,-446,4004,1823,960
1,14,1142,2218,502,7463,15,2570,2193,2258,-2073,5733,686,1165,2009,-1308.9999999999998,609
1,15,2702,5421,3799,3279.0000000000005,-1702,755,2029,364,5119,2322,3227.9999999999995,-6344,-2469,1623,-407
1,16,5001,4312,2816,5944,4145,5376,3015,4083,4358,-2773,3988.9999999999995,1797,1976.9999999999998,3661,3454.9999999999995
1,17,-684,5338.000000000001,4935,1944,-1525,1916,5363,-8074,4429,6237,-130,-417.99999999999994,-750,5422,789
1,18,-1612,-2009,-1370,377,2280,2764,468,1474,846,-3658,400.99999999999994,-3534,-4655,2349,-4797
